"","NumDiffGenes","Actual"
"900",5,65
"901",152,65
"902",7,65
"903",32,65
"904",0,65
"905",0,65
"906",0,65
"907",11,65
"908",6,65
"909",13,65
"910",1,65
"911",638,65
"912",9,65
"913",7,65
"914",119,65
"915",155,65
"916",0,65
"917",228,65
"918",48,65
"919",5,65
"920",34,65
"921",65,65
"922",117,65
"923",103,65
"924",35,65
"925",27,65
"926",0,65
"927",9,65
"928",37,65
"929",1094,65
"930",26,65
"931",5,65
"932",737,65
"933",3,65
"934",0,65
"935",553,65
"936",9,65
"937",90,65
"938",1094,65
"939",2,65
"940",7,65
"941",1,65
"942",495,65
"943",537,65
"944",35,65
"945",1403,65
"946",1,65
"947",0,65
"948",0,65
"949",50,65
"950",12,65
"951",1,65
"952",9,65
"953",0,65
"954",9,65
"955",4,65
"956",20,65
"957",1,65
"958",21,65
"959",0,65
"960",11,65
"961",119,65
"962",1088,65
"963",101,65
"964",9,65
"965",1094,65
"966",0,65
"967",4,65
"968",26,65
"969",0,65
"970",103,65
"971",34,65
"972",1885,65
"973",50,65
"974",6,65
"975",14,65
"976",95,65
"977",6,65
"978",86,65
"979",0,65
"980",31,65
"981",35,65
"982",6,65
"983",117,65
"984",547,65
"985",67,65
"986",0,65
"987",1,65
"988",1088,65
"989",175,65
"990",3,65
"991",48,65
"992",2639,65
"993",31,65
"994",547,65
"995",27,65
"996",7,65
"997",2,65
"998",99,65
"999",6,65
"1000",59,65
