"","NumDiffGenes","Actual"
"704",115,60
"705",60,60
"706",42,60
"707",20,60
"708",76,60
"709",61,60
"710",215,60
"711",63,60
"712",71,60
"713",212,60
"714",31,60
"715",22,60
"716",111,60
"717",111,60
"718",78,60
"719",317,60
"720",827,60
"721",65,60
"722",150,60
"723",33,60
"724",46,60
"725",265,60
"726",43,60
"727",46,60
"728",63,60
"729",63,60
"730",31,60
"731",60,60
"732",37,60
"733",71,60
"734",136,60
"735",53,60
"736",41,60
"737",27,60
"738",155,60
"739",25,60
"740",32,60
"741",63,60
"742",44,60
"743",46,60
"744",166,60
"745",141,60
"746",47,60
"747",71,60
"748",43,60
"749",55,60
"750",70,60
"751",20,60
"752",52,60
"753",46,60
"754",52,60
"755",106,60
"756",166,60
"757",47,60
"758",141,60
"759",140,60
"760",25,60
"761",48,60
"762",70,60
"763",17,60
"764",45,60
"765",17,60
"766",67,60
"767",34,60
"768",93,60
"769",40,60
"770",68,60
"771",331,60
"772",150,60
"773",61,60
"774",67,60
"775",63,60
"776",32,60
"777",41,60
"778",14,60
"779",46,60
"780",46,60
"781",75,60
"782",22,60
"783",224,60
"784",30,60
"785",60,60
"786",56,60
"787",21,60
"788",58,60
"789",33,60
"790",34,60
"791",31,60
"792",24,60
"793",148,60
"794",78,60
"795",23,60
"796",444,60
"797",33,60
"798",35,60
"799",140,60
"800",26,60
"801",26,60
"802",46,60
"803",22,60
"804",109,60
"805",28,60
"806",78,60
"807",57,60
"808",123,60
"809",62,60
"810",111,60
"811",47,60
"812",20,60
"813",98,60
"814",17,60
"815",36,60
"816",46,60
"817",86,60
"818",58,60
"819",31,60
"820",63,60
"821",28,60
"822",54,60
"823",56,60
"824",28,60
"825",62,60
"826",25,60
"827",135,60
"828",31,60
"829",125,60
"830",43,60
"831",224,60
"832",32,60
"833",220,60
"834",89,60
"835",59,60
"836",70,60
"837",36,60
"838",12,60
"839",53,60
"840",79,60
"841",34,60
"842",84,60
"843",61,60
"844",204,60
"845",12,60
"846",83,60
"847",44,60
"848",48,60
"849",66,60
"850",1027,60
"851",82,60
"852",212,60
"853",71,60
"854",67,60
"855",23,60
"856",67,60
"857",12,60
"858",60,60
"859",82,60
"860",78,60
"861",54,60
"862",136,60
"863",71,60
"864",68,60
"865",53,60
"866",212,60
"867",44,60
"868",224,60
"869",68,60
"870",56,60
"871",87,60
"872",53,60
"873",71,60
"874",41,60
"875",134,60
"876",36,60
"877",48,60
"878",46,60
"879",83,60
"880",37,60
"881",827,60
"882",62,60
"883",86,60
"884",204,60
"885",141,60
"886",83,60
"887",57,60
"888",93,60
"889",20,60
"890",12,60
"891",27,60
"892",134,60
"893",31,60
"894",104,60
"895",61,60
"896",31,60
"897",25,60
"898",26,60
"899",98,60
"900",80,60
"901",28,60
"902",63,60
"903",135,60
"904",119,60
"905",40,60
"906",48,60
"907",45,60
"908",20,60
"909",34,60
"910",87,60
"911",36,60
"912",227,60
"913",541,60
"914",45,60
"915",70,60
"916",45,60
"917",25,60
"918",35,60
"919",12,60
"920",27,60
"921",150,60
"922",71,60
"923",58,60
"924",827,60
"925",115,60
"926",28,60
"927",304,60
"928",31,60
"929",79,60
"930",317,60
"931",82,60
"932",70,60
"933",42,60
"934",14,60
"935",116,60
"936",34,60
"937",27,60
"938",26,60
"939",541,60
"940",148,60
"941",83,60
"942",160,60
"943",31,60
"944",67,60
"945",55,60
"946",36,60
"947",27,60
"948",122,60
"949",188,60
"950",188,60
"951",60,60
"952",46,60
"953",20,60
"954",68,60
"955",26,60
"956",49,60
"957",45,60
"958",3013,60
"959",86,60
"960",37,60
"961",83,60
"962",35,60
"963",60,60
"964",57,60
"965",87,60
"966",188,60
"967",60,60
"968",111,60
"969",17,60
"970",47,60
"971",34,60
"972",83,60
"973",14,60
"974",331,60
"975",684,60
"976",33,60
"977",50,60
"978",18,60
"979",23,60
"980",109,60
"981",19,60
"982",12,60
"983",119,60
"984",47,60
"985",125,60
"986",64,60
"987",37,60
"988",67,60
"989",19,60
"990",51,60
"991",81,60
"992",65,60
"993",80,60
"994",71,60
"995",31,60
"996",107,60
"997",24,60
"998",68,60
"999",58,60
"1000",26,60
