"","NumDiffGenes","Actual"
"536",7,7
"537",0,7
"538",0,7
"539",0,7
"540",5,7
"541",77,7
"542",1,7
"543",0,7
"544",1,7
"545",0,7
"546",3,7
"547",0,7
"548",0,7
"549",1,7
"550",0,7
"551",0,7
"552",5,7
"553",0,7
"554",327,7
"555",29,7
"556",8,7
"557",2417,7
"558",0,7
"559",75,7
"560",1,7
"561",0,7
"562",0,7
"563",2904,7
"564",0,7
"565",0,7
"566",0,7
"567",0,7
"568",2,7
"569",0,7
"570",0,7
"571",0,7
"572",1,7
"573",0,7
"574",1,7
"575",1399,7
"576",138,7
"577",7,7
"578",13,7
"579",0,7
"580",0,7
"581",0,7
"582",0,7
"583",1,7
"584",0,7
"585",51,7
"586",0,7
"587",2,7
"588",0,7
"589",0,7
"590",0,7
"591",12,7
"592",443,7
"593",0,7
"594",13,7
"595",443,7
"596",0,7
"597",1,7
"598",1,7
"599",1842,7
"600",7,7
"601",241,7
"602",0,7
"603",2384,7
"604",1,7
"605",2050,7
"606",0,7
"607",0,7
"608",7,7
"609",21,7
"610",1827,7
"611",0,7
"612",7,7
"613",1,7
"614",594,7
"615",0,7
"616",0,7
"617",0,7
"618",1,7
"619",0,7
"620",0,7
"621",579,7
"622",0,7
"623",2904,7
"624",0,7
"625",7,7
"626",191,7
"627",0,7
"628",138,7
"629",0,7
"630",0,7
"631",1,7
"632",2930,7
"633",0,7
"634",0,7
"635",1818,7
"636",28,7
"637",2,7
"638",2384,7
"639",1,7
"640",0,7
"641",2904,7
"642",0,7
"643",8,7
"644",1,7
"645",0,7
"646",3,7
"647",28,7
"648",13,7
"649",0,7
"650",0,7
"651",0,7
"652",13,7
"653",0,7
"654",0,7
"655",1,7
"656",2417,7
"657",7,7
"658",49,7
"659",0,7
"660",0,7
"661",0,7
"662",2417,7
"663",75,7
"664",13,7
"665",3,7
"666",0,7
"667",0,7
"668",0,7
"669",1,7
"670",5,7
"671",0,7
"672",3,7
"673",0,7
"674",0,7
"675",0,7
"676",1,7
"677",0,7
"678",0,7
"679",0,7
"680",2417,7
"681",0,7
"682",3,7
"683",1,7
"684",0,7
"685",0,7
"686",0,7
"687",1,7
"688",2,7
"689",0,7
"690",0,7
"691",5,7
"692",0,7
"693",138,7
"694",5,7
"695",0,7
"696",48,7
"697",712,7
"698",0,7
"699",65,7
"700",2,7
"701",1,7
"702",0,7
"703",1818,7
"704",7,7
"705",0,7
"706",702,7
"707",1,7
"708",1,7
"709",3,7
"710",0,7
"711",0,7
"712",0,7
"713",712,7
"714",5,7
"715",2050,7
"716",21,7
"717",1,7
"718",0,7
"719",1369,7
"720",0,7
"721",0,7
"722",0,7
"723",5,7
"724",0,7
"725",7,7
"726",0,7
"727",1,7
"728",817,7
"729",0,7
"730",0,7
"731",0,7
"732",991,7
"733",0,7
"734",0,7
"735",48,7
"736",0,7
"737",2006,7
"738",0,7
"739",5,7
"740",0,7
"741",0,7
"742",594,7
"743",0,7
"744",2384,7
"745",0,7
"746",0,7
"747",1,7
"748",4,7
"749",5,7
"750",0,7
"751",3,7
"752",0,7
"753",1,7
"754",0,7
"755",0,7
"756",1,7
"757",0,7
"758",4,7
"759",1842,7
"760",2,7
"761",1,7
"762",0,7
"763",0,7
"764",0,7
"765",0,7
"766",0,7
"767",1,7
"768",1,7
"769",0,7
"770",0,7
"771",38,7
"772",2006,7
"773",2185,7
"774",2,7
"775",0,7
"776",1,7
"777",0,7
"778",0,7
"779",0,7
"780",0,7
"781",0,7
"782",2,7
"783",2,7
"784",443,7
"785",5,7
"786",3,7
"787",0,7
"788",2,7
"789",0,7
"790",5,7
"791",5,7
"792",0,7
"793",1369,7
"794",1,7
"795",0,7
"796",1,7
"797",443,7
"798",1247,7
"799",0,7
"800",7,7
"801",0,7
"802",1651,7
"803",0,7
"804",9,7
"805",0,7
"806",0,7
"807",0,7
"808",1,7
"809",13,7
"810",21,7
"811",1,7
"812",75,7
"813",65,7
"814",1,7
"815",0,7
"816",7,7
"817",0,7
"818",0,7
"819",1,7
"820",594,7
"821",0,7
"822",0,7
"823",272,7
"824",0,7
"825",1349,7
"826",1381,7
"827",0,7
"828",1,7
"829",0,7
"830",0,7
"831",3,7
"832",0,7
"833",48,7
"834",1,7
"835",38,7
"836",0,7
"837",0,7
"838",1651,7
"839",2,7
"840",0,7
"841",1,7
"842",0,7
"843",1,7
"844",0,7
"845",0,7
"846",5,7
"847",0,7
"848",1,7
"849",1,7
"850",7,7
"851",0,7
"852",0,7
"853",0,7
"854",1,7
"855",0,7
"856",1,7
"857",0,7
"858",0,7
"859",327,7
"860",13,7
"861",5,7
"862",0,7
"863",0,7
"864",2186,7
"865",28,7
"866",0,7
"867",1,7
"868",1117,7
"869",0,7
"870",942,7
"871",0,7
"872",322,7
"873",138,7
"874",0,7
"875",0,7
"876",0,7
"877",0,7
"878",0,7
"879",0,7
"880",1349,7
"881",6,7
"882",0,7
"883",0,7
"884",0,7
"885",1,7
"886",3,7
"887",0,7
"888",0,7
"889",0,7
"890",1,7
"891",0,7
"892",38,7
"893",2,7
"894",0,7
"895",241,7
"896",13,7
"897",0,7
"898",0,7
"899",11,7
"900",0,7
"901",0,7
"902",2186,7
"903",1,7
"904",4,7
"905",0,7
"906",12,7
"907",3,7
"908",443,7
"909",0,7
"910",0,7
"911",0,7
"912",0,7
"913",1349,7
"914",0,7
"915",0,7
"916",0,7
"917",1,7
"918",0,7
"919",13,7
"920",0,7
"921",3,7
"922",0,7
"923",712,7
"924",8,7
"925",3,7
"926",0,7
"927",322,7
"928",0,7
"929",0,7
"930",0,7
"931",0,7
"932",0,7
"933",13,7
"934",0,7
"935",7,7
"936",0,7
"937",0,7
"938",191,7
"939",0,7
"940",276,7
"941",1,7
"942",0,7
"943",0,7
"944",1399,7
"945",0,7
"946",0,7
"947",1349,7
"948",0,7
"949",1,7
"950",0,7
"951",2930,7
"952",4,7
"953",0,7
"954",1842,7
"955",3,7
"956",337,7
"957",2,7
"958",1,7
"959",0,7
"960",0,7
"961",0,7
"962",13,7
"963",1,7
"964",0,7
"965",2013,7
"966",0,7
"967",3,7
"968",884,7
"969",0,7
"970",0,7
"971",0,7
"972",3,7
"973",3,7
"974",77,7
"975",0,7
"976",0,7
"977",7,7
"978",0,7
"979",4,7
"980",0,7
"981",0,7
"982",1,7
"983",8,7
"984",0,7
"985",0,7
"986",579,7
"987",0,7
"988",0,7
"989",0,7
"990",0,7
"991",5,7
"992",0,7
"993",8,7
"994",0,7
"995",5,7
"996",1857,7
"997",0,7
"998",4,7
"999",2050,7
"1000",0,7
